Bulahdelah,"Bulahdelah, New South Wales",Bulahdelah,New South Wales,"https://en.wikipedia.org/wiki/Bulahdelah,_New_South_Wales",32°22′59″S,152°11′43″E,-32.38305555555556,152.1952777777778,0,,1163
Bullaburra,"Bullaburra, New South Wales",Bullaburra,New South Wales,"https://en.wikipedia.org/wiki/Bullaburra,_New_South_Wales",33°43′33″S,150°24′46″E,-33.725833333333334,150.4127777777778,0,,1300
Bulli,"Bulli, New South Wales",Bulli,New South Wales,"https://en.wikipedia.org/wiki/Bulli,_New_South_Wales",34°20′03″S,150°54′48″E,-34.33416666666667,150.91333333333333,0,,6798
Bundarra,"Bundarra, New South Wales",Bundarra,New South Wales,"https://en.wikipedia.org/wiki/Bundarra,_New_South_Wales",30°10′0″S,151°04′0″E,-30.166666666666668,151.06666666666666,0,,676
Buronga,"Buronga, New South Wales",Buronga,New South Wales,"https://en.wikipedia.org/wiki/Buronga,_New_South_Wales",34°09′S,142°11′E,-34.15,142.18333333333334,0,,1252
Clarence Town,"Clarence Town, New South Wales",Clarence Town,New South Wales,"https://en.wikipedia.org/wiki/Clarence_Town,_New_South_Wales",32°35′6.1″S,151°46′39.9″E,-32.58502777777778,151.77775000000003,0,,2100
Coledale,"Coledale, New South Wales",Coledale,New South Wales,"https://en.wikipedia.org/wiki/Coledale,_New_South_Wales",34°17′27″S,150°56′41″E,-34.29083333333333,150.94472222222223,0,,1372
Collarenebri,Collarenebri,Collarenebri,,https://en.wikipedia.org/wiki/Collarenebri,29°33′0″S,148°35′0″E,-29.55,148.58333333333334,0,,650
Coonabarabran,Coonabarabran,Coonabarabran,,https://en.wikipedia.org/wiki/Coonabarabran,31°15′S,149°16′E,-31.25,149.26666666666668,0,,2387
Coonamble,Coonamble,Coonamble,,https://en.wikipedia.org/wiki/Coonamble,30°57′0″S,148°24′0″E,-30.95,148.4,0,,2750
Crookwell,"Crookwell, New South Wales",Crookwell,New South Wales,"https://en.wikipedia.org/wiki/Crookwell,_New_South_Wales",34°27′29″S,149°28′13″E,-34.45805555555556,149.47027777777777,0,,2098
Cudal,"Cudal, New South Wales",Cudal,New South Wales,"https://en.wikipedia.org/wiki/Cudal,_New_South_Wales",33°17′0″S,148°45′0″E,-33.28333333333333,148.75,0,,339
Cumnock,"Cumnock, New South Wales",Cumnock,New South Wales,"https://en.wikipedia.org/wiki/Cumnock,_New_South_Wales",32°55′S,148°46′E,-32.916666666666664,148.76666666666668,0,,491
Dapto,"Dapto, New South Wales",Dapto,New South Wales,"https://en.wikipedia.org/wiki/Dapto,_New_South_Wales",34°29.5′S,150°47.5′E,-34.484722222222224,150.78472222222223,0,,10954
Deepwater,"Deepwater, New South Wales",Deepwater,New South Wales,"https://en.wikipedia.org/wiki/Deepwater,_New_South_Wales",29°26′0″S,151°51′0″E,-29.433333333333334,151.85,0,,456
Delegate,"Delegate, New South Wales",Delegate,New South Wales,"https://en.wikipedia.org/wiki/Delegate,_New_South_Wales",37°3′0″S,148°56′0″E,-37.05,148.93333333333334,0,,295
Delungra,"Delungra, New South Wales",Delungra,New South Wales,"https://en.wikipedia.org/wiki/Delungra,_New_South_Wales",29°39′S,150°50′E,-29.65,150.83333333333334,0,,647
Deniliquin,Deniliquin,Deniliquin,,https://en.wikipedia.org/wiki/Deniliquin,35°31′47″S,144°57′25″E,-35.52972222222222,144.95694444444445,0,,6431
Denman,"Denman, New South Wales",Denman,New South Wales,"https://en.wikipedia.org/wiki/Denman,_New_South_Wales",32°23′S,150°41′E,-32.38333333333333,150.68333333333334,0,,1547
Dorrigo,"Dorrigo, New South Wales",Dorrigo,New South Wales,"https://en.wikipedia.org/wiki/Dorrigo,_New_South_Wales",30°20′S,152°43′E,-30.333333333333332,152.71666666666667,0,,1046
Edgeworth,"Edgeworth, New South Wales",Edgeworth,New South Wales,"https://en.wikipedia.org/wiki/Edgeworth,_New_South_Wales",32°54′54″S,151°37′05″E,-32.915,151.61805555555557,0,,6401
Ellalong,"Ellalong, New South Wales",Ellalong,New South Wales,"https://en.wikipedia.org/wiki/Ellalong,_New_South_Wales",32°54′26″S,151°19′17″E,-32.907222222222224,151.3213888888889,0,,1098
Eugowra,Eugowra,Eugowra,,https://en.wikipedia.org/wiki/Eugowra,33°26′0″S,148°22′0″E,-33.43333333333333,148.36666666666667,0,,779
Euston,"Euston, New South Wales",Euston,New South Wales,"https://en.wikipedia.org/wiki/Euston,_New_South_Wales",34°34′S,142°44′E,-34.56666666666667,142.73333333333332,0,,822
Faulconbridge,"Faulconbridge, New South Wales",Faulconbridge,New South Wales,"https://en.wikipedia.org/wiki/Faulconbridge,_New_South_Wales",33°41′40″S,150°32′12″E,-33.69444444444444,150.53666666666666,0,,4025
Fingal Head,"Fingal Head, New South Wales",Fingal Head,New South Wales,"https://en.wikipedia.org/wiki/Fingal_Head,_New_South_Wales",28°12′10″S,153°34′00″E,-28.202777777777776,153.56666666666666,0,,615
Forster,"Forster, New South Wales",Forster,New South Wales,"https://en.wikipedia.org/wiki/Forster,_New_South_Wales",32°10′50″S,152°30′42″E,-32.18055555555555,152.51166666666666,0,,14187
Galong,"Galong, New South Wales",Galong,New South Wales,"https://en.wikipedia.org/wiki/Galong,_New_South_Wales",34°36′S,148°33′E,-34.6,148.55,0,,235
Ganmain,Ganmain,Ganmain,,https://en.wikipedia.org/wiki/Ganmain,34°48′0″S,147°02′0″E,-34.8,147.03333333333333,0,,793
Geurie,"Geurie, New South Wales",Geurie,New South Wales,"https://en.wikipedia.org/wiki/Geurie,_New_South_Wales",32°24′S,148°50′E,-32.4,148.83333333333334,0,,755
Gillieston Heights,Gillieston Heights,Gillieston Heights,,https://en.wikipedia.org/wiki/Gillieston_Heights,32°45′54″S,151°32′4″E,-32.765,151.53444444444443,0,,4796
Gol Gol,"Gol Gol, New South Wales",Gol Gol,New South Wales,"https://en.wikipedia.org/wiki/Gol_Gol,_New_South_Wales",34°10′S,142°13′E,-34.166666666666664,142.21666666666667,0,,1956
Gorokan,"Gorokan, New South Wales",Gorokan,New South Wales,"https://en.wikipedia.org/wiki/Gorokan,_New_South_Wales",33°15′25″S,151°31′05″E,-33.25694444444444,151.51805555555558,0,,8367
Greenwell Point,Greenwell Point,Greenwell Point,,https://en.wikipedia.org/wiki/Greenwell_Point,34°54′30″S,150°44′02″E,-34.90833333333333,150.73388888888888,0,,1245
Grenfell,"Grenfell, New South Wales",Grenfell,New South Wales,"https://en.wikipedia.org/wiki/Grenfell,_New_South_Wales",33°54′0″S,148°09′0″E,-33.9,148.15,0,,2573
Greta,"Greta, New South Wales",Greta,New South Wales,"https://en.wikipedia.org/wiki/Greta,_New_South_Wales",32°41′14″S,151°23′4″E,-32.68722222222222,151.38444444444443,0,,2830
Grose Vale,"Grose Vale, New South Wales",Grose Vale,New South Wales,"https://en.wikipedia.org/wiki/Grose_Vale,_New_South_Wales",33°35′2″S,150°40′26″E,-33.58388888888889,150.67388888888888,0,,1272
Gulargambone,Gulargambone,Gulargambone,,https://en.wikipedia.org/wiki/Gulargambone,31°20′S,148°28′E,-31.333333333333332,148.46666666666667,0,,400
