Milparinka,"Milparinka, New South Wales",Milparinka,New South Wales,"https://en.wikipedia.org/wiki/Milparinka,_New_South_Wales",29°43′55″S,141°52′05″E,-29.731944444444444,141.86805555555557,1880,1880.0,77
Ayr,"Ayr, Queensland",Ayr,Queensland,"https://en.wikipedia.org/wiki/Ayr,_Queensland",19°34′28″S,147°24′24″E,-19.574444444444445,147.40666666666667,1882,1882.0,8603
Boonah,"Boonah, Queensland",Boonah,Queensland,"https://en.wikipedia.org/wiki/Boonah,_Queensland",27°59′59″S,152°40′54″E,-27.999722222222225,152.68166666666664,1882,1882.0,2557
Hall,"Hall, Australian Capital Territory",Hall,Australian Capital Territory,"https://en.wikipedia.org/wiki/Hall,_Australian_Capital_Territory",35°10′09″S,149°04′09″E,-35.16916666666666,149.06916666666666,1882,1882.0,298
Mount Morgan,"Mount Morgan, Queensland",Mount Morgan,Queensland,"https://en.wikipedia.org/wiki/Mount_Morgan,_Queensland",23°38′39″S,150°23′23″E,-23.644166666666667,150.38972222222222,1882,1882.0,2487
Broken Hill,"Broken Hill, New South Wales",Broken Hill,New South Wales,"https://en.wikipedia.org/wiki/Broken_Hill,_New_South_Wales",31°57′S,141°28′E,-31.95,141.46666666666667,1883,1883.0,17456
Broome,"Broome, Western Australia",Broome,Western Australia,"https://en.wikipedia.org/wiki/Broome,_Western_Australia",17°57′43″S,122°14′10″E,-17.961944444444445,122.23611111111111,1883,1883.0,14660
Caloundra,Caloundra,Caloundra,Queensland,https://en.wikipedia.org/wiki/Caloundra,26°48′17″S,153°08′02″E,-26.804722222222225,153.1338888888889,1883,1883.0,96305
Captains Flat,Captains Flat,Captains Flat,New South Wales,https://en.wikipedia.org/wiki/Captains_Flat,35°35′19″S,149°26′51″E,-35.58861111111111,149.4475,1883,1883.0,473
Carnarvon,"Carnarvon, Western Australia",Carnarvon,Western Australia,"https://en.wikipedia.org/wiki/Carnarvon,_Western_Australia",24°52′02″S,113°39′40″E,-24.86722222222222,113.66111111111111,1883,1883.0,4879
Coolangatta,Coolangatta,Coolangatta,Queensland,https://en.wikipedia.org/wiki/Coolangatta,28°10′15″S,153°32′01″E,-28.170833333333334,153.5336111111111,1883,1883.0,6491
Derby,"Derby, Western Australia",Derby,Western Australia,"https://en.wikipedia.org/wiki/Derby,_Western_Australia",17°18′40″S,123°38′06″E,-17.311111111111114,123.635,1883,1883.0,3009
Edmonton,"Edmonton, Queensland",Edmonton,Queensland,"https://en.wikipedia.org/wiki/Edmonton,_Queensland",17°01′08″S,145°44′40″E,-17.01888888888889,145.74444444444444,1883,1883.0,11409
Narromine,Narromine,Narromine,New South Wales,https://en.wikipedia.org/wiki/Narromine,32°14′S,148°14′E,-32.233333333333334,148.23333333333332,1883,1883.0,3507
Alpha,"Alpha, Queensland",Alpha,Queensland,"https://en.wikipedia.org/wiki/Alpha,_Queensland",23°39′07″S,146°38′18″E,-23.651944444444442,146.63833333333332,1884,1884.0,559
Camooweal,Camooweal,Camooweal,Queensland,https://en.wikipedia.org/wiki/Camooweal,19°55′16″S,138°07′10″E,-19.921111111111113,138.11944444444444,1884,1884.0,236
Karridale,"Karridale, Western Australia",Karridale,Western Australia,"https://en.wikipedia.org/wiki/Karridale,_Western_Australia",34°11′S,115°06′E,-34.18333333333333,115.1,1884,1884.0,317
Wyalong,Wyalong,Wyalong,New South Wales,https://en.wikipedia.org/wiki/Wyalong,33°56′S,147°15′E,-33.93333333333333,147.25,1884,1884.0,620
Barcaldine,"Barcaldine, Queensland",Barcaldine,Queensland,"https://en.wikipedia.org/wiki/Barcaldine,_Queensland",23°33′20″S,145°17′20″E,-23.555555555555557,145.2888888888889,1885,1885.0,1540
Batemans Bay,Batemans Bay,Batemans Bay,New South Wales,https://en.wikipedia.org/wiki/Batemans_Bay,35°42′29″S,150°10′28″E,-35.70805555555556,150.17444444444445,1885,1885.0,17519
Childers,"Childers, Queensland",Childers,Queensland,"https://en.wikipedia.org/wiki/Childers,_Queensland",25°14′11″S,152°16′39″E,-25.23638888888889,152.2775,1885,1885.0,1682
Cooroy,"Cooroy, Queensland",Cooroy,Queensland,"https://en.wikipedia.org/wiki/Cooroy,_Queensland",26°25′00″S,152°54′43″E,-26.416666666666668,152.91194444444446,1885,1885.0,4801
Guyra,"Guyra, New South Wales",Guyra,New South Wales,"https://en.wikipedia.org/wiki/Guyra,_New_South_Wales",30°12′S,151°40′E,-30.2,151.66666666666666,1885,1885.0,2077
Old Onslow,"Onslow, Western Australia",Old Onslow,Western Australia,"https://en.wikipedia.org/wiki/Onslow,_Western_Australia",21°38′S,115°07′E,-21.633333333333333,115.11666666666666,1885,1885.0,813
Wallangarra,"Wallangarra, Queensland",Wallangarra,Queensland,"https://en.wikipedia.org/wiki/Wallangarra,_Queensland",28°55′10″S,151°55′57″E,-28.919444444444444,151.9325,1885,1885.0,440
Wyndham,"Wyndham, Western Australia",Wyndham,Western Australia,"https://en.wikipedia.org/wiki/Wyndham,_Western_Australia",15°28′57″S,128°7′22″E,-15.4825,128.1227777777778,1886,1886.0,745
Birdsville,Birdsville,Birdsville,Queensland,https://en.wikipedia.org/wiki/Birdsville,25°53′55″S,139°21′05″E,-25.898611111111112,139.3513888888889,1887,1887.0,110
Blackbutt,"Blackbutt, Queensland",Blackbutt,Queensland,"https://en.wikipedia.org/wiki/Blackbutt,_Queensland",26°53′08″S,152°06′11″E,-26.885555555555555,152.10305555555556,1887,1887.0,799
Eidsvold,"Eidsvold, Queensland",Eidsvold,Queensland,"https://en.wikipedia.org/wiki/Eidsvold,_Queensland",25°22′19″S,151°07′23″E,-25.371944444444445,151.12305555555557,1887,1887.0,538
Mildura,Mildura,Mildura,Victoria,https://en.wikipedia.org/wiki/Mildura,34°11′20″S,142°09′30″E,-34.18888888888888,142.15833333333333,1887,1887.0,34565
Mittagong,Mittagong,Mittagong,New South Wales,https://en.wikipedia.org/wiki/Mittagong,34°27′S,150°27′E,-34.45,150.45,1887,1887.0,6090
Southern Cross,"Southern Cross, Western Australia",Southern Cross,Western Australia,"https://en.wikipedia.org/wiki/Southern_Cross,_Western_Australia",31°13′50″S,119°19′40″E,-31.230555555555554,119.32777777777777,1890,1887.0,523
Flying Fish Cove,Flying Fish Cove,Flying Fish Cove,Christmas Island,https://en.wikipedia.org/wiki/Flying_Fish_Cove,10°25′34″S,105°40′22″E,-10.42611111111111,105.67277777777778,1888,1888.0,1355
Goondiwindi,Goondiwindi,Goondiwindi,Queensland,https://en.wikipedia.org/wiki/Goondiwindi,28°32′46″S,150°18′35″E,-28.546111111111113,150.30972222222223,1888,1888.0,6230
Kilcoy,"Kilcoy, Queensland",Kilcoy,Queensland,"https://en.wikipedia.org/wiki/Kilcoy,_Queensland",26°56′35″S,152°33′55″E,-26.943055555555556,152.5652777777778,1888,1888.0,1996
Kuranda,"Kuranda, Queensland",Kuranda,Queensland,"https://en.wikipedia.org/wiki/Kuranda,_Queensland",16°49′11″S,145°38′13″E,-16.81972222222222,145.63694444444442,1888,1888.0,3273
Longreach,"Longreach, Queensland",Longreach,Queensland,"https://en.wikipedia.org/wiki/Longreach,_Queensland",23°26′32″S,144°14′57″E,-23.442222222222224,144.24916666666667,1888,1888.0,3124
North Star,"North Star, New South Wales",North Star,New South Wales,"https://en.wikipedia.org/wiki/North_Star,_New_South_Wales",28°55′57″S,150°23′29″E,-28.9325,150.39138888888888,1888,1888.0,214
Uranquinty,Uranquinty,Uranquinty,New South Wales,https://en.wikipedia.org/wiki/Uranquinty,35°11′32″S,147°14′45″E,-35.19222222222222,147.2458333333333,1888,1888.0,909
Woolgoolga,"Woolgoolga, New South Wales",Woolgoolga,New South Wales,"https://en.wikipedia.org/wiki/Woolgoolga,_New_South_Wales",30°07′S,153°12′E,-30.116666666666667,153.2,1888,1888.0,6151
Nannup,"Nannup, Western Australia",Nannup,Western Australia,"https://en.wikipedia.org/wiki/Nannup,_Western_Australia",33°58′55″S,115°45′54″E,-33.981944444444444,115.765,1889,1889.0,538
Kingaroy,Kingaroy,Kingaroy,Queensland,https://en.wikipedia.org/wiki/Kingaroy,26°32′28″S,151°50′24″E,-26.541111111111114,151.84,1890,1890.0,10266
Margaret River,"Margaret River, Western Australia",Margaret River,Western Australia,"https://en.wikipedia.org/wiki/Margaret_River,_Western_Australia",33°57′18″S,115°04′30″E,-33.955000000000005,115.075,1913,1890.0,7430
Mount Hope,"Mount Hope, New South Wales",Mount Hope,New South Wales,"https://en.wikipedia.org/wiki/Mount_Hope,_New_South_Wales",32°50′25″S,145°52′36.1″E,-32.84027777777778,145.87669444444444,1890,1890.0,19
Eumundi,"Eumundi, Queensland",Eumundi,Queensland,"https://en.wikipedia.org/wiki/Eumundi,_Queensland",26°28′48″S,152°57′07″E,-26.479999999999997,152.95194444444442,1890,1890.0,2504
Innamincka,"Innamincka, South Australia",Innamincka,South Australia,"https://en.wikipedia.org/wiki/Innamincka,_South_Australia",27°44′48″S,140°44′17″E,-27.746666666666666,140.73805555555555,1890,1890.0,21
Oodnadatta,Oodnadatta,Oodnadatta,South Australia,https://en.wikipedia.org/wiki/Oodnadatta,27°32′53″S,135°26′44″E,-27.548055555555557,135.44555555555556,1890,1890.0,102
Tarcutta,Tarcutta,Tarcutta,New South Wales,https://en.wikipedia.org/wiki/Tarcutta,35°16′37″S,147°44′13″E,-35.276944444444446,147.73694444444442,1890,1890.0,446
Maleny,"Maleny, Queensland",Maleny,Queensland,"https://en.wikipedia.org/wiki/Maleny,_Queensland",26°45′29″S,152°51′05″E,-26.758055555555554,152.8513888888889,1891,1891.0,3959
Bomaderry,"Bomaderry, New South Wales",Bomaderry,New South Wales,"https://en.wikipedia.org/wiki/Bomaderry,_New_South_Wales",34°50′53″S,150°36′18″E,-34.84805555555556,150.605,1892,1892.0,6661
Coolgardie,"Coolgardie, Western Australia",Coolgardie,Western Australia,"https://en.wikipedia.org/wiki/Coolgardie,_Western_Australia",30°57′11″S,121°09′50″E,-30.953055555555554,121.16388888888889,1892,1892.0,763
Kalgoorlie,Kalgoorlie,Kalgoorlie,Western Australia,https://en.wikipedia.org/wiki/Kalgoorlie,30°44′56″S,121°27′57″E,-30.74888888888889,121.46583333333334,1893,1893.0,29072
Tuncurry,"Tuncurry, New South Wales",Tuncurry,New South Wales,"https://en.wikipedia.org/wiki/Tuncurry,_New_South_Wales",32°10′30″S,152°29′56″E,-32.175,152.49888888888887,1893,1893.0,6376
Norseman,"Norseman, Western Australia",Norseman,Western Australia,"https://en.wikipedia.org/wiki/Norseman,_Western_Australia",32°11′46″S,121°46′41″E,-32.19611111111111,121.77805555555555,1895,1895.0,555
Waroona,"Waroona, Western Australia",Waroona,Western Australia,"https://en.wikipedia.org/wiki/Waroona,_Western_Australia",32°52′00″S,115°55′00″E,-32.86666666666667,115.91666666666667,1895,1895.0,2368
Esperance,"Esperance, Western Australia",Esperance,Western Australia,"https://en.wikipedia.org/wiki/Esperance,_Western_Australia",33°51′40″S,121°53′31″E,-33.861111111111114,121.89194444444445,1893,1896.0,13883
Port Hedland,"Port Hedland, Western Australia",Port Hedland,Western Australia,"https://en.wikipedia.org/wiki/Port_Hedland,_Western_Australia",20°18′36″S,118°36′04″E,-20.310000000000002,118.60111111111111,1896,1896.0,15298
Gwalia,"Gwalia, Western Australia",Gwalia,Western Australia,"https://en.wikipedia.org/wiki/Gwalia,_Western_Australia",28°54′48″S,121°19′48″E,-28.91333333333333,121.33,1897,1897.0,0
Katanning,"Katanning, Western Australia",Katanning,Western Australia,"https://en.wikipedia.org/wiki/Katanning,_Western_Australia",33°41′27″S,117°33′19″E,-33.69083333333333,117.55527777777777,1898,1898.0,3641
Waverley,"Waverley, Western Australia",Waverley,Western Australia,"https://en.wikipedia.org/wiki/Waverley,_Western_Australia",30°14′35″S,120°57′14″E,-30.243055555555557,120.9538888888889,1898,1898.0,0
Quindalup,Quindalup,Quindalup,Western Australia,https://en.wikipedia.org/wiki/Quindalup,33°40′01″S,115°08′42″E,-33.66694444444444,115.14500000000001,1899,1899.0,1488
Fitzroy Crossing,"Fitzroy Crossing, Western Australia",Fitzroy Crossing,Western Australia,"https://en.wikipedia.org/wiki/Fitzroy_Crossing,_Western_Australia",18°11′40″S,125°34′00″E,-18.194444444444446,125.56666666666666,1900,1900.0,1022
Tarcoola,"Tarcoola, South Australia",Tarcoola,South Australia,"https://en.wikipedia.org/wiki/Tarcoola,_South_Australia",30°41′41″S,134°33′22″E,-30.69472222222222,134.55611111111114,1901,1901.0,0
Kyogle,Kyogle,Kyogle,New South Wales,https://en.wikipedia.org/wiki/Kyogle,28°37′S,153°0′E,-28.616666666666667,153.0,1830,1904.0,2751
Renmark,"Renmark, South Australia",Renmark,South Australia,"https://en.wikipedia.org/wiki/Renmark,_South_Australia",34°10′27″S,140°44′30″E,-34.174166666666665,140.74166666666665,1904,1904.0,4703
Maroochydore,Maroochydore,Maroochydore,Queensland,https://en.wikipedia.org/wiki/Maroochydore,26°39′19″S,153°05′36″E,-26.655277777777776,153.09333333333333,1908,1908.0,63673
Dwellingup,"Dwellingup, Western Australia",Dwellingup,Western Australia,"https://en.wikipedia.org/wiki/Dwellingup,_Western_Australia",32°43′S,116°04′E,-32.71666666666667,116.06666666666666,1910,1910.0,332
Koojan,"Koojan, Western Australia",Koojan,Western Australia,"https://en.wikipedia.org/wiki/Koojan,_Western_Australia",30°48′S,116°01′E,-30.8,116.01666666666667,1910,1910.0,40
Wonthaggi,Wonthaggi,Wonthaggi,Victoria,https://en.wikipedia.org/wiki/Wonthaggi,38°36′20″S,145°35′30″E,-38.605555555555554,145.59166666666667,1910,1910.0,8430
Berri,"Berri, South Australia",Berri,South Australia,"https://en.wikipedia.org/wiki/Berri,_South_Australia",34°17′S,140°36′E,-34.28333333333333,140.6,1911,1911.0,4143
Batchelor,"Batchelor, Northern Territory",Batchelor,Northern Territory,"https://en.wikipedia.org/wiki/Batchelor,_Northern_Territory",13°04′0″S,131°01′0″E,-13.066666666666666,131.01666666666668,1911,1911.0,507
Canberra,Canberra,Canberra,Australian Capital Territory,https://en.wikipedia.org/wiki/Canberra,35°17′35″S,149°07′37″E,-35.293055555555554,149.12694444444446,1913,1913.0,473855
Leeton,"Leeton, New South Wales",Leeton,New South Wales,"https://en.wikipedia.org/wiki/Leeton,_New_South_Wales",34°34′0″S,146°24′0″E,-34.56666666666667,146.4,1913,1913.0,7437
Coober Pedy,Coober Pedy,Coober Pedy,South Australia,https://en.wikipedia.org/wiki/Coober_Pedy,29°0′40″S,134°45′20″E,-29.011111111111113,134.75555555555556,1915,1915.0,1437
Griffith,"Griffith, New South Wales",Griffith,New South Wales,"https://en.wikipedia.org/wiki/Griffith,_New_South_Wales",34°17′24″S,146°2′24″E,-34.29,146.04,1916,1916.0,20569
Quilpie,"Quilpie, Queensland",Quilpie,Queensland,"https://en.wikipedia.org/wiki/Quilpie,_Queensland",26°36′58″S,144°16′03″E,-26.616111111111113,144.2675,1917,1917.0,530
Yerrinbool,"Yerrinbool, New South Wales",Yerrinbool,New South Wales,"https://en.wikipedia.org/wiki/Yerrinbool,_New_South_Wales",34°22′S,150°33′E,-34.36666666666667,150.55,1919,1919.0,974
Whyalla,Whyalla,Whyalla,South Australia,https://en.wikipedia.org/wiki/Whyalla,33°02′0″S,137°34′0″E,-33.03333333333333,137.56666666666666,1920,1920.0,20880
Monash,"Monash, South Australia",Monash,South Australia,"https://en.wikipedia.org/wiki/Monash,_South_Australia",34°14′S,140°33′E,-34.233333333333334,140.55,1921,1921.0,1110
Tin Can Bay,"Tin Can Bay, Queensland",Tin Can Bay,Queensland,"https://en.wikipedia.org/wiki/Tin_Can_Bay,_Queensland",25°54′59″S,153°00′13″E,-25.91638888888889,153.0036111111111,1922,1922.0,2293
Mount Isa,Mount Isa,Mount Isa,Queensland,https://en.wikipedia.org/wiki/Mount_Isa,20°43′34″S,139°29′38″E,-20.72611111111111,139.49388888888888,1923,1923.0,18317
Biloela,Biloela,Biloela,Queensland,https://en.wikipedia.org/wiki/Biloela,24°24′01″S,150°30′48″E,-24.400277777777777,150.51333333333332,1924,1924.0,5692
Monto,"Monto, Queensland",Monto,Queensland,"https://en.wikipedia.org/wiki/Monto,_Queensland",24°51′51″S,151°07′24″E,-24.86416666666667,151.12333333333333,1924,1924.0,1156
Murray Bridge,"Murray Bridge, South Australia",Murray Bridge,South Australia,"https://en.wikipedia.org/wiki/Murray_Bridge,_South_Australia",35°07′01″S,139°16′01″E,-35.11694444444444,139.26694444444445,1924,1924.0,17457
Cowaramup,"Cowaramup, Western Australia",Cowaramup,Western Australia,"https://en.wikipedia.org/wiki/Cowaramup,_Western_Australia",33°51′S,115°07′E,-33.85,115.11666666666666,1925,1925.0,2119
Katherine,"Katherine, Northern Territory",Katherine,Northern Territory,"https://en.wikipedia.org/wiki/Katherine,_Northern_Territory",14°28′0″S,132°16′0″E,-14.466666666666667,132.26666666666668,1926,1926.0,5980
Carbunup River,"Carbunup River, Western Australia",Carbunup River,Carbunup River,"https://en.wikipedia.org/wiki/Carbunup_River,_Western_Australia",33°33′S,115°11′E,-33.55,115.18333333333334,1926,1926.0,112
Tarraleah,Tarraleah,Tarraleah,Tasmania,https://en.wikipedia.org/wiki/Tarraleah,42°18′S,146°26′E,-42.3,146.43333333333334,1934,1934.0,0
Seventeen Seventy,"Seventeen Seventy, Queensland",Seventeen Seventy,Queensland,"https://en.wikipedia.org/wiki/Seventeen_Seventy,_Queensland",24°09′48″S,151°53′07″E,-24.16333333333333,151.88527777777776,1936,1936.0,125
Loveday,"Loveday, South Australia",Loveday,South Australia,"https://en.wikipedia.org/wiki/Loveday,_South_Australia",34°17′S,140°26′E,-34.28333333333333,140.43333333333334,1940,1940.0,655
Wittenoom,"Wittenoom, Western Australia",Wittenoom,Western Australia,"https://en.wikipedia.org/wiki/Wittenoom,_Western_Australia",22°14′23″S,118°20′05″E,-22.239722222222223,118.33472222222221,1950,1946.0,0
Bronte Park,"Bronte Park, Tasmania",Bronte Park,Tasmania,"https://en.wikipedia.org/wiki/Bronte_Park,_Tasmania",42°08′S,146°30′E,-42.13333333333333,146.5,1947,1947.0,28
Woomera,"Woomera, South Australia",Woomera,South Australia,"https://en.wikipedia.org/wiki/Woomera,_South_Australia",31°12′0″S,136°49′21″E,-31.2,136.8225,1947,1947.0,132
Bindoon,"Bindoon, Western Australia",Bindoon,Western Australia,"https://en.wikipedia.org/wiki/Bindoon,_Western_Australia",31°22′48″S,116°05′49″E,-31.38,116.09694444444445,1953,1953.0,1215
Jurien Bay,"Jurien Bay, Western Australia",Jurien Bay,Western Australia,"https://en.wikipedia.org/wiki/Jurien_Bay,_Western_Australia",30°17′49″S,115°02′31″E,-30.296944444444446,115.04194444444444,1950,1956.0,1600
Tom Price,"Tom Price, Western Australia",Tom Price,Western Australia,"https://en.wikipedia.org/wiki/Tom_Price,_Western_Australia",22°41′38″S,117°47′42″E,-22.69388888888889,117.795,1960,1960.0,2874
Kununurra,"Kununurra, Western Australia",Kununurra,Western Australia,"https://en.wikipedia.org/wiki/Kununurra,_Western_Australia",15°46′25″S,128°44′19″E,-15.773611111111112,128.7386111111111,1961,1961.0,4515
Weipa,"Weipa, Queensland",Weipa,Queensland,"https://en.wikipedia.org/wiki/Weipa,_Queensland",12°37′48″S,141°52′43″E,-12.63,141.87861111111113,1961,1961.0,4097
Gracetown,"Gracetown, Western Australia",Gracetown,Western Australia,"https://en.wikipedia.org/wiki/Gracetown,_Western_Australia",33°52′S,114°59′E,-33.86666666666667,114.98333333333333,1963,1963.0,238
Churchill,"Churchill, Victoria",Churchill,Victoria,"https://en.wikipedia.org/wiki/Churchill,_Victoria",38°19′S,146°25′E,-38.31666666666667,146.41666666666666,1965,1965.0,4924
Dampier,"Dampier, Western Australia",Dampier,Western Australia,"https://en.wikipedia.org/wiki/Dampier,_Western_Australia",20°40′S,116°43′E,-20.666666666666668,116.71666666666667,1965,1965.0,1282
Goldsworthy,"Goldsworthy, Western Australia",Goldsworthy,Western Australia,"https://en.wikipedia.org/wiki/Goldsworthy,_Western_Australia",20°20′31″S,119°31′06″E,-20.341944444444444,119.51833333333333,1965,1965.0,0
Newman,"Newman, Western Australia",Newman,Western Australia,"https://en.wikipedia.org/wiki/Newman,_Western_Australia",23°21′14″S,119°43′55″E,-23.35388888888889,119.73194444444445,1966,1966.0,6456
Exmouth,"Exmouth, Western Australia",Exmouth,Western Australia,"https://en.wikipedia.org/wiki/Exmouth,_Western_Australia",21°55′59″S,114°7′41″E,-21.93305555555556,114.12805555555555,1964,1967.0,2806
Karratha,"Karratha, Western Australia",Karratha,Western Australia,"https://en.wikipedia.org/wiki/Karratha,_Western_Australia",20°44′11″S,116°50′47″E,-20.73638888888889,116.84638888888888,1968,1968.0,17013
Moranbah,Moranbah,Moranbah,Queensland,https://en.wikipedia.org/wiki/Moranbah,22°00′06″S,148°03′12″E,-22.001666666666665,148.05333333333334,1969,1969.0,9425
Ravenswood,"Ravenswood, Western Australia",Ravenswood,Western Australia,"https://en.wikipedia.org/wiki/Ravenswood,_Western_Australia",32°35′00″S,115°50′00″E,-32.583333333333336,115.83333333333333,1970,1970.0,2483
Nhulunbuy,Nhulunbuy,Nhulunbuy,Northern Territory,https://en.wikipedia.org/wiki/Nhulunbuy,12°10′57″S,136°46′55″E,-12.1825,136.78194444444446,1971,1971.0,3350
Shay Gap,"Shay Gap, Western Australia",Shay Gap,Western Australia,"https://en.wikipedia.org/wiki/Shay_Gap,_Western_Australia",20°29′44″S,120°09′59″E,-20.495555555555555,120.16638888888889,1972,1972.0,0
Dysart,"Dysart, Queensland",Dysart,Queensland,"https://en.wikipedia.org/wiki/Dysart,_Queensland",22°35′08″S,148°21′03″E,-22.585555555555555,148.35083333333333,1973,1973.0,2918
Joondalup,Joondalup,Joondalup,Western Australia,https://en.wikipedia.org/wiki/Joondalup,31°44′42″S,115°45′58″E,-31.745,115.76611111111112,1980,1980.0,9193
Palmerston,"Palmerston, Northern Territory",Palmerston,Northern Territory,"https://en.wikipedia.org/wiki/Palmerston,_Northern_Territory",12°28′50″S,130°58′59″E,-12.480555555555556,130.98305555555555,1981,1981.0,33695
Jabiru,"Jabiru, Northern Territory",Jabiru,Northern Territory,"https://en.wikipedia.org/wiki/Jabiru,_Northern_Territory",12°40′S,132°50′E,-12.666666666666666,132.83333333333334,1982,1982.0,1081
Roxby Downs,"Roxby Downs, South Australia",Roxby Downs,South Australia,"https://en.wikipedia.org/wiki/Roxby_Downs,_South_Australia",30°33′45″S,136°52′42″E,-30.5625,136.87833333333333,1986,1987.0,3884
Aberdare,"Aberdare, New South Wales",Aberdare,New South Wales,"https://en.wikipedia.org/wiki/Aberdare,_New_South_Wales",32°50′24″S,151°22′48″E,-32.84,151.38,1904,nan,2473
Abermain,"Abermain, New South Wales",Abermain,New South Wales,"https://en.wikipedia.org/wiki/Abermain,_New_South_Wales",32°48′26″S,151°25′39″E,-32.80722222222222,151.42749999999998,1903,nan,2544
Adelong,"Adelong, New South Wales",Adelong,New South Wales,"https://en.wikipedia.org/wiki/Adelong,_New_South_Wales",35°18′S,148°03′E,-35.3,148.05,1836,nan,856
Balranald,Balranald,Balranald,,https://en.wikipedia.org/wiki/Balranald,34°37′0″S,143°34′0″E,-34.61666666666667,143.56666666666666,1851,nan,1063
Barraba,"Barraba, New South Wales",Barraba,New South Wales,"https://en.wikipedia.org/wiki/Barraba,_New_South_Wales",30°22′42″S,150°36′38″E,-30.378333333333334,150.61055555555555,1850,nan,1410
Batlow,"Batlow, New South Wales",Batlow,New South Wales,"https://en.wikipedia.org/wiki/Batlow,_New_South_Wales",35°31′0″S,148°09′0″E,-35.516666666666666,148.15,1850,nan,1270
Bellbird,"Bellbird, New South Wales",Bellbird,New South Wales,"https://en.wikipedia.org/wiki/Bellbird,_New_South_Wales",32°51′18″S,151°19′6″E,-32.855000000000004,151.31833333333333,1908,nan,2032
Berridale,"Berridale, New South Wales",Berridale,New South Wales,"https://en.wikipedia.org/wiki/Berridale,_New_South_Wales",36°21′24″S,148°49′22″E,-36.35666666666667,148.8227777777778,1863,nan,1300
Bingara,"Bingara, New South Wales",Bingara,New South Wales,"https://en.wikipedia.org/wiki/Bingara,_New_South_Wales",29°52′0″S,150°34′0″E,-29.866666666666667,150.56666666666666,1840,nan,1428
Blaxland,"Blaxland, New South Wales",Blaxland,New South Wales,"https://en.wikipedia.org/wiki/Blaxland,_New_South_Wales",33°45′S,150°37′E,-33.75,150.61666666666667,1830,nan,7451
Bombala,Bombala,Bombala,,https://en.wikipedia.org/wiki/Bombala,36°55′0″S,149°14′0″E,-36.916666666666664,149.23333333333332,1840,nan,1892
Bonnells Bay,"Bonnells Bay, New South Wales",Bonnells Bay,New South Wales,"https://en.wikipedia.org/wiki/Bonnells_Bay,_New_South_Wales",33°5′53″S,151°31′5″E,-33.09805555555556,151.51805555555558,1886,nan,4066
Brewarrina,Brewarrina,Brewarrina,,https://en.wikipedia.org/wiki/Brewarrina,29°57′36″S,146°51′40″E,-29.96,146.86111111111111,1863,nan,743
Bungendore,Bungendore,Bungendore,,https://en.wikipedia.org/wiki/Bungendore,35°15′0″S,149°27′0″E,-35.25,149.45,1837,nan,4745
Burradoo,"Burradoo, New South Wales",Burradoo,New South Wales,"https://en.wikipedia.org/wiki/Burradoo,_New_South_Wales",34°30′22.644″S,150°24′16.614″E,-34.50629,150.404615,1861,nan,2879
Canowindra,Canowindra,Canowindra,,https://en.wikipedia.org/wiki/Canowindra,33°34′0″S,148°40′0″E,-33.56666666666667,148.66666666666666,1847,nan,2832
Condobolin,Condobolin,Condobolin,,https://en.wikipedia.org/wiki/Condobolin,33°05′19″S,147°08′58″E,-33.08861111111111,147.14944444444444,1859,nan,3486
Coolamon,"Coolamon, New South Wales",Coolamon,New South Wales,"https://en.wikipedia.org/wiki/Coolamon,_New_South_Wales",34°49′55″S,147°12′04″E,-34.831944444444446,147.2011111111111,1881,nan,2275
Cooranbong,"Cooranbong, New South Wales",Cooranbong,New South Wales,"https://en.wikipedia.org/wiki/Cooranbong,_New_South_Wales",33°04′26″S,151°27′04″E,-33.073888888888895,151.4511111111111,1826,nan,7077
Corowa,Corowa,Corowa,,https://en.wikipedia.org/wiki/Corowa,35°59′0″S,146°23′0″E,-35.983333333333334,146.38333333333333,1858,nan,5595
Crescent Head,"Crescent Head, New South Wales",Crescent Head,New South Wales,"https://en.wikipedia.org/wiki/Crescent_Head,_New_South_Wales",31°11′30″S,152°58′30″E,-31.191666666666666,152.975,1894,nan,978
Dareton,"Dareton, New South Wales",Dareton,New South Wales,"https://en.wikipedia.org/wiki/Dareton,_New_South_Wales",34°05′0″S,142°01′0″E,-34.083333333333336,142.01666666666668,1922,nan,501
Dunedoo,Dunedoo,Dunedoo,,https://en.wikipedia.org/wiki/Dunedoo,32°01′0″S,149°24′0″E,-32.016666666666666,149.4,1840,nan,1021
Dungog,"Dungog, New South Wales",Dungog,New South Wales,"https://en.wikipedia.org/wiki/Dungog,_New_South_Wales",32°23′54″S,151°45′09″E,-32.39833333333333,151.7525,1972,nan,2169
Emu Plains,"Emu Plains, New South Wales",Emu Plains,New South Wales,"https://en.wikipedia.org/wiki/Emu_Plains,_New_South_Wales",33°45′07″S,150°39′35″E,-33.75194444444445,150.65972222222223,1814,nan,8126
Evans Head,"Evans Head, New South Wales",Evans Head,New South Wales,"https://en.wikipedia.org/wiki/Evans_Head,_New_South_Wales",29°07′S,153°26′E,-29.116666666666667,153.43333333333334,1877,nan,2907
Frederickton,"Frederickton, New South Wales",Frederickton,New South Wales,"https://en.wikipedia.org/wiki/Frederickton,_New_South_Wales",31°02′S,152°52′E,-31.033333333333335,152.86666666666667,1911,nan,1195
