Barmera,Barmera,South Australia,https://en.wikipedia.org/wiki/Barmera,34°15′S,140°28′E,-34.25,140.46666666666667,1859,1859
"Hay, New South Wales",Hay,New South Wales,"https://en.wikipedia.org/wiki/Hay,_New_South_Wales",34°30′0″S,144°51′0″E,-34.5,144.85,1859,1859
"Scottsdale, Tasmania",Scottsdale,Tasmania,"https://en.wikipedia.org/wiki/Scottsdale,_Tasmania",41°10′S,147°31′E,-41.166666666666664,147.51666666666668,,1859
"Walgett, New South Wales",Walgett,New South Wales,"https://en.wikipedia.org/wiki/Walgett,_New_South_Wales",30°01′0″S,148°07′0″E,-30.016666666666666,148.11666666666667,,1859
"Glenrowan, Victoria",Glenrowan,Victoria,"https://en.wikipedia.org/wiki/Glenrowan,_Victoria",36°28′0″S,146°14′0″E,-36.46666666666667,146.23333333333332,,1860
"Mangalore, Victoria",Mangalore,Victoria,"https://en.wikipedia.org/wiki/Mangalore,_Victoria",36°53′18″S,145°11′3″E,-36.888333333333335,145.18416666666667,1860s,1860
Bairnsdale,Bairnsdale,Victoria,https://en.wikipedia.org/wiki/Bairnsdale,37°50′0″S,147°37′0″E,-37.833333333333336,147.61666666666667,1860,1860
"Barnawartha, Victoria",Barnawartha,Victoria,"https://en.wikipedia.org/wiki/Barnawartha,_Victoria",36°06′0″S,146°40′0″E,-36.1,146.66666666666666,1860,1860
Shepparton,Shepparton,Victoria,https://en.wikipedia.org/wiki/Shepparton,36°23′S,145°24′E,-36.38333333333333,145.4,24 September 1860,1860
"Bowen, Queensland",Bowen,Queensland,"https://en.wikipedia.org/wiki/Bowen,_Queensland",20°01′0″S,148°14′0″E,-20.016666666666666,148.23333333333332,,1861
Bowral,Bowral,New South Wales,https://en.wikipedia.org/wiki/Bowral,34°28′45″S,150°25′5″E,-34.47916666666667,150.41805555555555,1861,1861
"Forbes, New South Wales",Forbes,New South Wales,"https://en.wikipedia.org/wiki/Forbes,_New_South_Wales",33°23′0″S,148°01′0″E,-33.38333333333333,148.01666666666668,1861,1861
"Moss Vale, New South Wales",Moss Vale,New South Wales,"https://en.wikipedia.org/wiki/Moss_Vale,_New_South_Wales",34°33′S,150°23′E,-34.55,150.38333333333333,1861,1861
"Inglewood, Queensland",Inglewood,Queensland,"https://en.wikipedia.org/wiki/Inglewood,_Queensland",28°24′58″S,151°04′48″E,-28.41611111111111,151.07999999999998,1862,1862
"Moree, New South Wales",Moree,New South Wales,"https://en.wikipedia.org/wiki/Moree,_New_South_Wales",29°27′57″S,149°50′02″E,-29.465833333333332,149.8338888888889,1862,1862
"St George, Queensland",St George,Queensland,"https://en.wikipedia.org/wiki/St_George,_Queensland",28°02′03″S,148°34′54″E,-28.034166666666668,148.58166666666665,1862,1862
"Tharwa, Australian Capital Territory",Tharwa,Australian Capital Territory,"https://en.wikipedia.org/wiki/Tharwa,_Australian_Capital_Territory",35°30′49″S,149°04′10″E,-35.51361111111111,149.06944444444443,1862,1862
"Cossack, Western Australia",Cossack,Western Australia,"https://en.wikipedia.org/wiki/Cossack,_Western_Australia",20°41′S,117°11′E,-20.683333333333334,117.18333333333334,1871 (renamed),1863
Springsure,Springsure,Queensland,https://en.wikipedia.org/wiki/Springsure,24°06′58″S,148°05′19″E,-24.116111111111113,148.08861111111113,,1863
"Tambo, Queensland",Tambo,Queensland,"https://en.wikipedia.org/wiki/Tambo,_Queensland",24°53′04″S,146°15′11″E,-24.884444444444444,146.25305555555556,1863,1863
"Victor Harbor, South Australia",Victor Harbor,South Australia,"https://en.wikipedia.org/wiki/Victor_Harbor,_South_Australia",35°33′0″S,138°37′0″E,-35.55,138.61666666666667,1863,1863
"Walhalla, Victoria",Walhalla,Victoria,"https://en.wikipedia.org/wiki/Walhalla,_Victoria",37°56′37″S,146°27′03″E,-37.94361111111111,146.45083333333332,,1863
"Clermont, Queensland",Clermont,Queensland,"https://en.wikipedia.org/wiki/Clermont,_Queensland",22°49′23″S,147°38′18″E,-22.823055555555555,147.63833333333332,1864,1864
"Northampton, Western Australia",Northampton,Western Australia,"https://en.wikipedia.org/wiki/Northampton,_Western_Australia",28°21′04″S,114°37′41″E,-28.351111111111113,114.62805555555555,1864,1864
"Ingham, Queensland",Ingham,Queensland,"https://en.wikipedia.org/wiki/Ingham,_Queensland",18°39′0″S,146°10′0″E,-18.65,146.16666666666666,1864,1864
"Mitchell, Queensland",Mitchell,Queensland,"https://en.wikipedia.org/wiki/Mitchell,_Queensland",26°29′10″S,147°58′31″E,-26.48611111111111,147.9752777777778,1864,1864
"Somerset, Queensland",Somerset,Queensland,"https://en.wikipedia.org/wiki/Somerset,_Queensland",10°49′13″S,142°31′03″E,-10.820277777777777,142.5175,,1864
"Burketown, Queensland",Burketown,Queensland,"https://en.wikipedia.org/wiki/Burketown,_Queensland",17°44′25″S,139°32′50″E,-17.740277777777777,139.54722222222222,1865,1865
"Charleville, Queensland",Charleville,Queensland,"https://en.wikipedia.org/wiki/Charleville,_Queensland",26°24′06″S,146°14′18″E,-26.401666666666664,146.23833333333332,1865,1865
Roebourne,Roebourne,Western Australia,https://en.wikipedia.org/wiki/Roebourne,20°46′00″S,117°09′00″E,-20.766666666666666,117.15,Proclaimed a township on 17 August 1866,1865
Townsville,Townsville,Queensland,https://en.wikipedia.org/wiki/Townsville,19°15′23″S,146°49′6″E,-19.25638888888889,146.81833333333333,1865,1865
"Beenleigh, Queensland",Beenleigh,Queensland,"https://en.wikipedia.org/wiki/Beenleigh,_Queensland",27°42′58″S,153°12′7″E,-27.71611111111111,153.20194444444442,1866,1866
"Mount Victoria, New South Wales",Mount Victoria,New South Wales,"https://en.wikipedia.org/wiki/Mount_Victoria,_New_South_Wales",33°35′S,150°15′E,-33.583333333333336,150.25,1866,1866
"Cloncurry, Queensland",Cloncurry,Queensland,"https://en.wikipedia.org/wiki/Cloncurry,_Queensland",20°42′0″S,140°30′0″E,-20.7,140.5,,1867
"Nambucca Heads, New South Wales",Nambucca Heads,New South Wales,"https://en.wikipedia.org/wiki/Nambucca_Heads,_New_South_Wales",30°39′0″S,153°00′0″E,-30.65,153.0,,1867
"Normanton, Queensland",Normanton,Queensland,"https://en.wikipedia.org/wiki/Normanton,_Queensland",17°40′0″S,141°04′0″E,-17.666666666666668,141.06666666666666,1867,1867
"Roma, Queensland",Roma,Queensland,"https://en.wikipedia.org/wiki/Roma,_Queensland",26°34′24″S,148°47′13″E,-26.573333333333334,148.78694444444443,1867,1867
"Gympie, Queensland",Gympie,Queensland,"https://en.wikipedia.org/wiki/Gympie,_Queensland",26°11′24″S,152°39′56″E,-26.19,152.66555555555556,1867,1868
Cunnamulla,Cunnamulla,Queensland,https://en.wikipedia.org/wiki/Cunnamulla,28°04′13″S,145°40′57″E,-28.07027777777778,145.6825,1868,1868
Yeppoon,Yeppoon,Queensland,https://en.wikipedia.org/wiki/Yeppoon,23°08′0″S,150°44′0″E,-23.133333333333333,150.73333333333332,,1868
"Bourke, New South Wales",Bourke,New South Wales,"https://en.wikipedia.org/wiki/Bourke,_New_South_Wales",30°6′0″S,145°56′0″E,-30.1,145.93333333333334,,1869
"Darwin, Northern Territory",Darwin,Northern Territory,"https://en.wikipedia.org/wiki/Darwin,_Northern_Territory",12°26′17″S,130°50′28″E,-12.438055555555556,130.84111111111113,1869,1869
"Walla Walla, New South Wales",Walla Walla,New South Wales,"https://en.wikipedia.org/wiki/Walla_Walla,_New_South_Wales",35°45′0″S,146°54′0″E,-35.75,146.9,1869,1869
"Beaudesert, Queensland",Beaudesert,Queensland,"https://en.wikipedia.org/wiki/Beaudesert,_Queensland",27°59′0″S,152°59′0″E,-27.983333333333334,152.98333333333332,1870s,1870
Coffs Harbour,Coffs Harbour,New South Wales,https://en.wikipedia.org/wiki/Coffs_Harbour,30°18′08″S,153°07′08″E,-30.302222222222223,153.1188888888889,1870s,1870
"Eucla, Western Australia",Eucla,Western Australia,"https://en.wikipedia.org/wiki/Eucla,_Western_Australia",31°40′30″S,128°52′59″E,-31.675,128.88305555555556,1870s (gazetted in 1885),1870
"Lithgow, New South Wales",Lithgow,New South Wales,"https://en.wikipedia.org/wiki/Lithgow,_New_South_Wales",33°29′S,150°09′E,-33.483333333333334,150.15,1870s,1870
"Mackay, Queensland",Mackay,Queensland,"https://en.wikipedia.org/wiki/Mackay,_Queensland",21°08′28″S,149°11′10″E,-21.141111111111112,149.1861111111111,,1870
"Morwell, Victoria",Morwell,Victoria,"https://en.wikipedia.org/wiki/Morwell,_Victoria",38°14′S,146°24′E,-38.233333333333334,146.4,1870s,1870
"Bellingen, New South Wales",Bellingen,New South Wales,"https://en.wikipedia.org/wiki/Bellingen,_New_South_Wales",30°26′S,152°54′E,-30.433333333333334,152.9,,1870
Bundaberg,Bundaberg,Queensland,https://en.wikipedia.org/wiki/Bundaberg,24°51′0″S,152°21′0″E,-24.85,152.35,1870,1870
Cobar,Cobar,New South Wales,https://en.wikipedia.org/wiki/Cobar,31°29′0″S,145°48′0″E,-31.483333333333334,145.8,1870,1870
"Hughenden, Queensland",Hughenden,Queensland,"https://en.wikipedia.org/wiki/Hughenden,_Queensland",20°50′38″S,144°11′55″E,-20.843888888888888,144.19861111111112,1870,1870
"Medlow Bath, New South Wales",Medlow Bath,New South Wales,"https://en.wikipedia.org/wiki/Medlow_Bath,_New_South_Wales",33°40′S,150°17′E,-33.666666666666664,150.28333333333333, 1870,1870
Nagambie,Nagambie,Victoria,https://en.wikipedia.org/wiki/Nagambie,36°46′13″S,145°09′18″E,-36.77027777777778,145.155,1870,1870
"Nambour, Queensland",Nambour,Queensland,"https://en.wikipedia.org/wiki/Nambour,_Queensland",26°37′37″S,152°57′33″E,-26.626944444444444,152.95916666666665,1870,1870
"Oakey, Queensland",Oakey,Queensland,"https://en.wikipedia.org/wiki/Oakey,_Queensland",27°26′02″S,151°43′16″E,-27.433888888888887,151.7211111111111,,1870
"Yandina, Queensland",Yandina,Queensland,"https://en.wikipedia.org/wiki/Yandina,_Queensland",26°33′S,152°57′E,-26.55,152.95,1870,1870
Charters Towers,Charters Towers,Queensland,https://en.wikipedia.org/wiki/Charters_Towers,20°06′0″S,146°16′0″E,-20.1,146.26666666666668,,1871
"Cossack, Western Australia",Cossack,Western Australia,"https://en.wikipedia.org/wiki/Cossack,_Western_Australia",20°41′S,117°11′E,-20.683333333333334,117.18333333333334,1871 (renamed),1871
"Forsayth, Queensland",Forsayth,Queensland,"https://en.wikipedia.org/wiki/Forsayth,_Queensland",18°35′13″S,143°36′14″E,-18.586944444444445,143.6038888888889,1871,1871
"Landsborough, Queensland",Landsborough,Queensland,"https://en.wikipedia.org/wiki/Landsborough,_Queensland",26°48′33″S,152°57′56″E,-26.809166666666666,152.96555555555554,1871,1871
"Tewantin, Queensland",Tewantin,Queensland,"https://en.wikipedia.org/wiki/Tewantin,_Queensland",26°23′30″S,153°02′19″E,-26.391666666666666,153.03861111111112,1871,1871
"Adelaide River, Northern Territory",Adelaide River,Northern Territory,"https://en.wikipedia.org/wiki/Adelaide_River,_Northern_Territory",13°14′16″S,131°06′17″E,-13.237777777777778,131.10472222222222,11 January 1962 (town),1872
"Esk, Queensland",Esk,Queensland,"https://en.wikipedia.org/wiki/Esk,_Queensland",27°14′22″S,152°25′11″E,-27.239444444444445,152.41972222222222,1872,1872
"Forster, New South Wales",Forster,New South Wales,"https://en.wikipedia.org/wiki/Forster,_New_South_Wales",32°10′50″S,152°30′42″E,-32.18055555555555,152.51166666666666,,1872
"Stanthorpe, Queensland",Stanthorpe,Queensland,"https://en.wikipedia.org/wiki/Stanthorpe,_Queensland",28°39′17″S,151°56′06″E,-28.654722222222222,151.935,,1872
Alice Springs,Alice Springs,Northern Territory,https://en.wikipedia.org/wiki/Alice_Springs,23°42′0″S,133°52′12″E,-23.7,133.87,1872,1872
"Cooktown, Queensland",Cooktown,Queensland,"https://en.wikipedia.org/wiki/Cooktown,_Queensland",15°28′8.5″S,145°15′5.5″E,-15.469027777777779,145.25152777777777,1873,1873
"Southport, Queensland",Southport,Queensland,"https://en.wikipedia.org/wiki/Southport,_Queensland",27°58′S,153°24′E,-27.966666666666665,153.4,1874,1874
"Cairns, Queensland",Cairns,Queensland,"https://en.wikipedia.org/wiki/Cairns,_Queensland",16°55′49″S,145°46′13″E,-16.93027777777778,145.77027777777778,1876,1876
"Crows Nest, Queensland",Crows Nest,Queensland,"https://en.wikipedia.org/wiki/Crows_Nest,_Queensland",27°15′57″S,152°03′29″E,-27.265833333333333,152.05805555555557,1876,1876
"Pittsworth, Queensland",Pittsworth,Queensland,"https://en.wikipedia.org/wiki/Pittsworth,_Queensland",27°43′S,151°38′E,-27.716666666666665,151.63333333333333,1876,1876
"Winton, Queensland",Winton,Queensland,"https://en.wikipedia.org/wiki/Winton,_Queensland",22°23′29″S,143°02′17″E,-22.391388888888887,143.03805555555556,,1876
"Chinchilla, Queensland",Chinchilla,Queensland,"https://en.wikipedia.org/wiki/Chinchilla,_Queensland",26°44′23″S,150°37′30″E,-26.739722222222223,150.625,1877,1877
Mareeba,Mareeba,Queensland,https://en.wikipedia.org/wiki/Mareeba,16°59′0″S,145°25′0″E,-16.983333333333334,145.41666666666666,1877,1877
Warragul,Warragul,Victoria,https://en.wikipedia.org/wiki/Warragul,38°9′0″S,145°56′0″E,-38.15,145.93333333333334,,1877
"Farina, South Australia",Farina,South Australia,"https://en.wikipedia.org/wiki/Farina,_South_Australia",30°04′30″S,138°16′34″E,-30.075,138.27611111111113,21 March 1878 (town),1878
"Killarney, Queensland",Killarney,Queensland,"https://en.wikipedia.org/wiki/Killarney,_Queensland",28°20′02″S,152°17′46″E,-28.333888888888886,152.29611111111112,1878,1878
"Miles, Queensland",Miles,Queensland,"https://en.wikipedia.org/wiki/Miles,_Queensland",26°39′26″S,150°11′23″E,-26.65722222222222,150.18972222222223,1878,1878
"Boulia, Queensland",Boulia,Queensland,"https://en.wikipedia.org/wiki/Boulia,_Queensland",22°54′35″S,139°54′24″E,-22.90972222222222,139.90666666666667,1879,1879
"Emerald, Queensland",Emerald,Queensland,"https://en.wikipedia.org/wiki/Emerald,_Queensland",23°31′0″S,148°09′0″E,-23.516666666666666,148.15,1879,1879
"Innisfail, Queensland",Innisfail,Queensland,"https://en.wikipedia.org/wiki/Innisfail,_Queensland",17°31′25″S,146°01′45″E,-17.52361111111111,146.02916666666667,1882/83 ,1879
"Katoomba, New South Wales",Katoomba,New South Wales,"https://en.wikipedia.org/wiki/Katoomba,_New_South_Wales",33°43′S,150°19′E,-33.71666666666667,150.31666666666666,1879,1879
"Moe, Victoria",Moe,Victoria,"https://en.wikipedia.org/wiki/Moe,_Victoria",38°10′20″S,146°16′04″E,-38.17222222222222,146.26777777777778,,1879
"Canungra, Queensland",Canungra,Queensland,"https://en.wikipedia.org/wiki/Canungra,_Queensland",28°01′10″S,153°09′55″E,-28.019444444444442,153.1652777777778,,1880
"Gordonvale, Queensland",Gordonvale,Queensland,"https://en.wikipedia.org/wiki/Gordonvale,_Queensland",17°05′37″S,145°47′12″E,-17.09361111111111,145.78666666666666,,1880
"Milparinka, New South Wales",Milparinka,New South Wales,"https://en.wikipedia.org/wiki/Milparinka,_New_South_Wales",29°43′55″S,141°52′05″E,-29.731944444444444,141.86805555555557,1880,1880
"Ayr, Queensland",Ayr,Queensland,"https://en.wikipedia.org/wiki/Ayr,_Queensland",19°34′28″S,147°24′24″E,-19.574444444444445,147.40666666666667,1882,1882
"Boonah, Queensland",Boonah,Queensland,"https://en.wikipedia.org/wiki/Boonah,_Queensland",28°00′S,152°41′E,-28.0,152.68333333333334,1882,1882
"Hall, Australian Capital Territory",Hall,Australian Capital Territory,"https://en.wikipedia.org/wiki/Hall,_Australian_Capital_Territory",35°10′09″S,149°04′09″E,-35.16916666666666,149.06916666666666,1882,1882
"Mount Morgan, Queensland",Mount Morgan,Queensland,"https://en.wikipedia.org/wiki/Mount_Morgan,_Queensland",23°39′S,150°23′E,-23.65,150.38333333333333,1882,1882
"Broken Hill, New South Wales",Broken Hill,New South Wales,"https://en.wikipedia.org/wiki/Broken_Hill,_New_South_Wales",31°57′24″S,141°28′04″E,-31.956666666666667,141.46777777777777,1883,1883
"Broome, Western Australia",Broome,Western Australia,"https://en.wikipedia.org/wiki/Broome,_Western_Australia",17°57′43″S,122°14′10″E,-17.961944444444445,122.23611111111111,1880s,1883
Caloundra,Caloundra,Queensland,https://en.wikipedia.org/wiki/Caloundra,26°48′S,153°08′E,-26.8,153.13333333333333,,1883
Captains Flat,Captains Flat,New South Wales,https://en.wikipedia.org/wiki/Captains_Flat,35°35′19″S,149°26′51″E,-35.58861111111111,149.4475,1883,1883
"Carnarvon, Western Australia",Carnarvon,Western Australia,"https://en.wikipedia.org/wiki/Carnarvon,_Western_Australia",24°52′02″S,113°39′40″E,-24.86722222222222,113.66111111111111,1883,1883
Coolangatta,Coolangatta,Queensland,https://en.wikipedia.org/wiki/Coolangatta,28°10′S,153°32′E,-28.166666666666668,153.53333333333333,1883,1883
"Derby, Western Australia",Derby,Western Australia,"https://en.wikipedia.org/wiki/Derby,_Western_Australia",17°18′20″S,123°38′02″E,-17.305555555555557,123.63388888888889,1883,1883
"Edmonton, Queensland",Edmonton,Queensland,"https://en.wikipedia.org/wiki/Edmonton,_Queensland",17°01′08″S,145°44′40″E,-17.01888888888889,145.74444444444444,,1883
Narromine,Narromine,New South Wales,https://en.wikipedia.org/wiki/Narromine,32°14′S,148°14′E,-32.233333333333334,148.23333333333332,1883,1883
"Alpha, Queensland",Alpha,Queensland,"https://en.wikipedia.org/wiki/Alpha,_Queensland",23°39′07″S,146°38′18″E,-23.651944444444442,146.63833333333332,,1884
Camooweal,Camooweal,Queensland,https://en.wikipedia.org/wiki/Camooweal,19°55′S,138°07′E,-19.916666666666668,138.11666666666667,1884,1884
Wyalong,Wyalong,New South Wales,https://en.wikipedia.org/wiki/Wyalong,33°56′S,147°15′E,-33.93333333333333,147.25,,1884
"Barcaldine, Queensland",Barcaldine,Queensland,"https://en.wikipedia.org/wiki/Barcaldine,_Queensland",23°33′20″S,145°17′20″E,-23.555555555555557,145.2888888888889,1885,1885
Batemans Bay,Batemans Bay,New South Wales,https://en.wikipedia.org/wiki/Batemans_Bay,35°42′29″S,150°10′28″E,-35.70805555555556,150.17444444444445,1885 ,1885
"Childers, Queensland",Childers,Queensland,"https://en.wikipedia.org/wiki/Childers,_Queensland",25°14′11″S,152°16′39″E,-25.23638888888889,152.2775,1885,1885
"Cooroy, Queensland",Cooroy,Queensland,"https://en.wikipedia.org/wiki/Cooroy,_Queensland",26°25′00″S,152°54′43″E,-26.416666666666668,152.91194444444446,1885,1885
"Guyra, New South Wales",Guyura,New South Wales,"https://en.wikipedia.org/wiki/Guyra,_New_South_Wales",30°12′S,151°40′E,-30.2,151.66666666666666,1885,1885
"Onslow, Western Australia",Old Onslow,Western Australia,"https://en.wikipedia.org/wiki/Onslow,_Western_Australia",21°38′S,115°07′E,-21.633333333333333,115.11666666666666,1885 (1925 moved),1885
"Wallangarra, Queensland",Wallangarra,Queensland,"https://en.wikipedia.org/wiki/Wallangarra,_Queensland",28°54′0″S,151°56′0″E,-28.9,151.93333333333334,1885,1885
"Wyndham, Western Australia",Wyndham,Western Australia,"https://en.wikipedia.org/wiki/Wyndham,_Western_Australia",15°28′57″S,128°7′22″E,-15.4825,128.1227777777778,1886,1886
Birdsville,Birdsville,Queensland,https://en.wikipedia.org/wiki/Birdsville,25°53′56″S,139°21′06″E,-25.898888888888887,139.35166666666666,1887,1887
"Blackbutt, Queensland",Blackbutt,Queensland,"https://en.wikipedia.org/wiki/Blackbutt,_Queensland",26°53′08″S,152°06′11″E,-26.885555555555555,152.10305555555556,1887,1887
"Eidsvold, Queensland",Eidsvold,Queensland,"https://en.wikipedia.org/wiki/Eidsvold,_Queensland",25°22′19″S,151°07′23″E,-25.371944444444445,151.12305555555557,,1887
Mildura,Mildura,Victoria,https://en.wikipedia.org/wiki/Mildura,34°11′20″S,142°09′30″E,-34.18888888888888,142.15833333333333,1887,1887
Mittagong,Mittagong,New South Wales,https://en.wikipedia.org/wiki/Mittagong,34°27′S,150°27′E,-34.45,150.45,,1887
Goondiwindi,Goondiwindi,Queensland,https://en.wikipedia.org/wiki/Goondiwindi,28°33′0″S,150°19′0″E,-28.55,150.31666666666666,20 October 1888,1888
"Kilcoy, Queensland",Kilcoy,Queensland,"https://en.wikipedia.org/wiki/Kilcoy,_Queensland",26°56′35″S,152°33′50″E,-26.943055555555556,152.5638888888889,,1888
"Kuranda, Queensland",Kuranda,Queensland,"https://en.wikipedia.org/wiki/Kuranda,_Queensland",16°49′11″S,145°38′13″E,-16.81972222222222,145.63694444444442,1888,1888
"Longreach, Queensland",Longreach,Queensland,"https://en.wikipedia.org/wiki/Longreach,_Queensland",23°26′32″S,144°14′57″E,-23.442222222222224,144.24916666666667,1888,1888
"North Star, New South Wales",North Star,New South Wales,"https://en.wikipedia.org/wiki/North_Star,_New_South_Wales",28°55′57″S,150°23′29″E,-28.9325,150.39138888888888,1888,1888
Uranquinty,Uranquinty,New South Wales,https://en.wikipedia.org/wiki/Uranquinty,35°11′32″S,147°14′45″E,-35.19222222222222,147.2458333333333,,1888
Kingaroy,Kingaroy,Queensland,https://en.wikipedia.org/wiki/Kingaroy,26°32′0″S,151°50′0″E,-26.533333333333335,151.83333333333334,,1890
"Margaret River, Western Australia",Margaret River,Western Australia,"https://en.wikipedia.org/wiki/Margaret_River,_Western_Australia",33°57′18″S,115°04′30″E,-33.955000000000005,115.075,1890s,1890
"Mount Hope, New South Wales",Mount Hope,New South Wales,"https://en.wikipedia.org/wiki/Mount_Hope,_New_South_Wales",32°50′25″S,145°52′36.1″E,-32.84027777777778,145.87669444444444,,1890
"Eumundi, Queensland",Eumundi,Queensland,"https://en.wikipedia.org/wiki/Eumundi,_Queensland",26°29′S,152°57′E,-26.483333333333334,152.95,1890,1890
"Innamincka, South Australia",Innamincka,South Australia,"https://en.wikipedia.org/wiki/Innamincka,_South_Australia",27°44′48″S,140°44′17″E,-27.746666666666666,140.73805555555555,17 April 1890 (town),1890
Oodnadatta,Oodnadatta,South Australia,https://en.wikipedia.org/wiki/Oodnadatta,27°32′53″S,135°26′44″E,-27.548055555555557,135.44555555555556,30 October 1890 (town),1890
Tarcutta,Tarcutta,New South Wales,https://en.wikipedia.org/wiki/Tarcutta,35°17′0″S,147°43′0″E,-35.28333333333333,147.71666666666667,,1890
"Maleny, Queensland",Maleny,Queensland,"https://en.wikipedia.org/wiki/Maleny,_Queensland",26°45′29″S,152°51′05″E,-26.758055555555554,152.8513888888889,,1891
"Bomaderry, New South Wales",Bomaderry,New South Wales,"https://en.wikipedia.org/wiki/Bomaderry,_New_South_Wales",34°50′53″S,150°36′18″E,-34.84805555555556,150.605,1892,1892
"Coolgardie, Western Australia",Coolgardie,Western Australia,"https://en.wikipedia.org/wiki/Coolgardie,_Western_Australia",30°57′11″S,121°09′50″E,-30.953055555555554,121.16388888888889,1892,1892
Kalgoorlie,Kalgoorlie,Western Australia,https://en.wikipedia.org/wiki/Kalgoorlie,30°44′56″S,121°27′57″E,-30.74888888888889,121.46583333333334,1893,1893
"Tuncurry, New South Wales",Tuncurry,New South Wales,"https://en.wikipedia.org/wiki/Tuncurry,_New_South_Wales",32°10′30″S,152°29′56″E,-32.175,152.49888888888887,,1893
"Norseman, Western Australia",Norseman,Western Australia,"https://en.wikipedia.org/wiki/Norseman,_Western_Australia",32°11′46″S,121°46′41″E,-32.19611111111111,121.77805555555555,,1895
"Waroona, Western Australia",Waroona,Western Australia,"https://en.wikipedia.org/wiki/Waroona,_Western_Australia",32°52′00″S,115°55′00″E,-32.86666666666667,115.91666666666667,1895,1895
"Esperance, Western Australia",Esperance,Western Australia,"https://en.wikipedia.org/wiki/Esperance,_Western_Australia",33°51′40″S,121°53′31″E,-33.861111111111114,121.89194444444445,1893,1896
"Port Hedland, Western Australia",Port Hedland,Western Australia,"https://en.wikipedia.org/wiki/Port_Hedland,_Western_Australia",20°18′36″S,118°36′04″E,-20.310000000000002,118.60111111111111,1880s,1896
"Gwalia, Western Australia",Gwalia,Western Australia,"https://en.wikipedia.org/wiki/Gwalia,_Western_Australia",28°54′48″S,121°19′47″E,-28.91333333333333,121.32972222222222,1897,1897
"Waverley, Western Australia",Waverley,Western Australia,"https://en.wikipedia.org/wiki/Waverley,_Western_Australia",30°14′35″S,120°57′14″E,-30.243055555555557,120.9538888888889,1898,1898
"Fitzroy Crossing, Western Australia",Fitzroy Crossing,Western Australia,"https://en.wikipedia.org/wiki/Fitzroy_Crossing,_Western_Australia",18°11′40″S,125°34′00″E,-18.194444444444446,125.56666666666666,1900s,1900
"Tarcoola, South Australia",Tarcoola,South Australia,"https://en.wikipedia.org/wiki/Tarcoola,_South_Australia",30°41′41″S,134°33′22″E,-30.69472222222222,134.55611111111114,21 February 1901 (town),1901
Kyogle,Kyogle,New South Wales,https://en.wikipedia.org/wiki/Kyogle,28°37′S,153°0′E,-28.616666666666667,153.0,1830s,1904
"Renmark, South Australia",Renmark,South Australia,"https://en.wikipedia.org/wiki/Renmark,_South_Australia",34°10′27″S,140°44′30″E,-34.174166666666665,140.74166666666665,1904 (town),1904
Maroochydore,Maroochydore,Queensland,https://en.wikipedia.org/wiki/Maroochydore,26°39′S,153°06′E,-26.65,153.1,,1908
"Dwellingup, Western Australia",Dwellingup,Western Australia,"https://en.wikipedia.org/wiki/Dwellingup,_Western_Australia",32°43′S,116°04′E,-32.71666666666667,116.06666666666666,1910,1910
"Koojan, Western Australia",Koojan,Western Australia,"https://en.wikipedia.org/wiki/Koojan,_Western_Australia",30°48′S,116°01′E,-30.8,116.01666666666667,1910,1910
"Berri, South Australia",Berri,South Australia,"https://en.wikipedia.org/wiki/Berri,_South_Australia",34°17′S,140°36′E,-34.28333333333333,140.6,1911,1911
Canberra,Canberra,Australian Capital Territory,https://en.wikipedia.org/wiki/Canberra,35°17′35″S,149°07′37″E,-35.293055555555554,149.12694444444446,12 March 1913,1913
"Leeton, New South Wales",Leeton,New South Wales,"https://en.wikipedia.org/wiki/Leeton,_New_South_Wales",34°34′0″S,146°24′0″E,-34.56666666666667,146.4,2 April 1913,1913
Coober Pedy,Coober Pedy,South Australia,https://en.wikipedia.org/wiki/Coober_Pedy,29°0′40″S,134°45′20″E,-29.011111111111113,134.75555555555556,1915,1915
"Griffith, New South Wales",Griffith,New South Wales,"https://en.wikipedia.org/wiki/Griffith,_New_South_Wales",34°17′24″S,146°2′24″E,-34.29,146.04,4 August 1916,1916
"Quilpie, Queensland",Quilpie,Queensland,"https://en.wikipedia.org/wiki/Quilpie,_Queensland",26°37′S,144°16′E,-26.616666666666667,144.26666666666668,1917,1917
"Yerrinbool, New South Wales",Yerrinbool,New South Wales,"https://en.wikipedia.org/wiki/Yerrinbool,_New_South_Wales",34°22′S,150°33′E,-34.36666666666667,150.55,1919,1919
Port Augusta,Port Augusta,South Australia,https://en.wikipedia.org/wiki/Port_Augusta,32°29′33″S,137°45′57″E,-32.4925,137.76583333333335,1852,1920
Whyalla,Whyalla,South Australia,https://en.wikipedia.org/wiki/Whyalla,33°02′0″S,137°34′0″E,-33.03333333333333,137.56666666666666,1920,1920
"Monash, South Australia",Monash,South Australia,"https://en.wikipedia.org/wiki/Monash,_South_Australia",34°14′S,140°33′E,-34.233333333333334,140.55,25 August 1921 (town),1921
"Tin Can Bay, Queensland",Tin Can Bay,Queensland,"https://en.wikipedia.org/wiki/Tin_Can_Bay,_Queensland",25°55′0″S,153°00′0″E,-25.916666666666668,153.0,,1922
Mount Isa,Mount Isa,Queensland,https://en.wikipedia.org/wiki/Mount_Isa,20°44′0″S,139°30′0″E,-20.733333333333334,139.5,1923,1923
